,nobs,BMI_z0,BMI_Lw,M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
10,134,28.1,8,0.0848816539101028,0.29238976299083397,0.2661312940471509,0.060187992207384355,0.3774975747407382,0.2321096276438828,0.2653435090436307,0.07889932092797661,-0.003558638991765572,0.6200941226032024,0.10977777136025234,-0.32861208829026056,0.3960643735973335,0.3583971627022877,0.10975010750776422,0.12611864743544937,0.20474190727291686,0.018062724573996852,0.28303147864941314,0.20333968867307156,0.3164074341723526,-0.13146578353502217,0.22089683104305396,-0.04064443934626477,0.20284265842167254,0.403690894253501,0.18059562301686272,-0.024071313457165677,0.2711657561526212,-0.02173237035888831,0.211453534407419,0.05008890379672238,0.02116222821791243,0.2563159158598387,0.20219008471673455,0.018857077858846355,0.010797622245118946,0.14138874703272997,-0.07236341377047745,0.1795324822508439,-0.2925077442082728,0.1634261252675411,0.07685389746026088,0.27412205303310644,-0.020926538051022264,-0.2121538036068037,0.12200872142955839,0.22235230958769442,0.08830658713325937,-0.05196884273960073,-0.14385834677603918,-0.14396304926791928,0.21040903175719253,-0.018757153957896282,0.08389914395028211,0.00524301731387683,0.012964779691127727,0.13727218744413874,0.10921949557794478,0.12318173842774882,0.14577159533257106,0.26416140193578086,0.14073348542362357,0.42356195438741284,-0.10400154778996354,0.05467635524141354,0.06872275749349102,-0.019960493998487844,0.015446825479975702,0.02853742458098224,-0.007865211596380754,0.14629498552992107,-0.18578621304386156,0.15015041005021643,0.11003221899029424,0.17937327310697487,0.13076899855653634,-0.0922530884797049,-0.06907906910323994,0.25437393455228663,-0.028931715679243297,0.1516014721812623,0.06365062645090264,0.03428274984793406,0.19738319601922394,0.06678436854901669,0.04742696138459341,0.14139779202473893,0.26716706479309504,0.08151426831229086,0.00425383186673324,0.2225995507391967,0.142021240557205,0.08204598811338171
11,140,29.1,8,0.06070938929577292,0.3330864120640749,0.25899134391988715,0.08870749316419449,0.39415572776394137,0.2127677999296472,0.19861946654042836,0.0862186261443515,-0.02620351889160835,0.633887369927924,0.18579210681276964,-0.31766949004356476,0.43209905981808433,0.39083382865984734,0.11484420600162229,0.028478156509403496,0.178087018200973,-0.05819636433087996,0.2513133579432603,0.11151985433127543,0.30191287781415505,-0.1477051161757678,0.212244605391106,-0.07742108869095639,0.1457653925387271,0.40710165077528615,0.16700721312955275,0.03814056469133556,0.23635228088859878,-0.1463418411307379,0.1438726429507149,0.17555912113401578,0.019521684235091763,0.2773587325473634,0.20866314711239958,-0.0213635389969008,0.17980878794005983,0.12459726085337186,-0.039064802372665824,0.14914668318275523,-0.3146715363664374,0.11787942022797514,0.09374027122342024,0.26250540809063266,-0.014538590617245828,-0.1898825204891275,0.07444354572789563,0.15072389987368265,0.1239523128972487,-0.031065415870082887,-0.14553464814760733,-0.11685730718922753,0.23392159965762915,0.025316645473812877,-0.020783915132672887,0.009823586121304545,0.02053155913069646,0.22212186588818614,0.13407222167376745,0.04437700891718513,0.09013077870498282,0.2164983597203315,0.12556462165164617,0.4429876970814102,-0.14178080857710393,0.042869953776309866,0.08897413708629842,-0.13899604600698337,-0.01600453020552492,-0.04491417911694662,-0.05612921020113425,0.14043316835714498,-0.1521939807811109,0.03884378664929955,0.15070856075885286,0.16289195902119502,0.08372495849490764,-0.1917629695916345,-0.10385073990873972,0.26111263738553847,-0.007959466109277072,0.031593387640509174,0.08522745717223272,0.02560075629849474,0.20897647622453497,0.078594772463568,0.07657217893482388,0.15224874022121604,0.2162587437643927,0.1578682318557812,0.01828024499247241,0.1764115219574999,0.1426136701111641,0.022186630870450946
12,142,30.1,8,0.07696421076205771,0.3483901232911652,0.2668426497493416,0.12732602947175092,0.37901953003114197,0.22335124809435175,0.22948244478242072,0.07985095338745116,-0.0732345087728657,0.6723330851807786,0.21853455058966867,-0.3598458129219544,0.45755306789799166,0.44428903742923104,0.16383607517062365,0.01718167910473127,0.21620967859927245,-0.10321572679994807,0.30287460983977316,0.08609994950175354,0.23671274938655285,-0.21476121659511319,0.2241168494962782,-0.12445156051809783,0.10762029149141478,0.47630417906697,0.16696574758940333,0.0411633078612398,0.2436827349804847,-0.14534319535795398,0.13272855994775928,0.18792552795741507,0.014554401528218491,0.3229308441233543,0.21919641954761104,-0.0063738740307121705,0.18373616559602488,0.22316498400739884,-0.054254325349086016,0.19306669006286004,-0.33747126267933514,0.08472540818558796,0.09656513713856124,0.20538162873171403,-0.07096430631913445,-0.15951514819889542,0.048488393403800956,0.09765711073179117,0.08708213550964128,-0.019777991968916817,-0.2094082871321512,-0.08526870095614776,0.2160912876292022,0.013431877416076682,0.04970873969510903,0.08231834126601513,0.07914679518039316,0.272213806819828,0.20020173293586993,0.05513072821087919,0.06665433416951123,0.23826799974489088,0.10052998400742968,0.4680724919658684,-0.1276446676728625,0.030659725437235635,0.11807309845044309,-0.15911632910082904,-0.014770690357282568,-0.0671689024468844,-0.10600129048762906,0.12614149678454534,-0.17239844839599738,0.058565400396703216,0.17087122030838892,0.2247057791292775,0.0758067519562759,-0.1252654112190543,0.01368233972423441,0.2194248510923687,-0.016992433851637484,0.04974415711813754,0.0008381879376897841,-0.051380598798378585,0.26245530801288575,0.044338993263683624,0.09572555919285168,0.10443482681803215,0.22260927848532597,0.1292563860758045,0.013404634707886914,0.14646776790600116,0.1690997946765763,-0.012688950271130539
13,118,31.1,8,0.064709333660035,0.400008020186174,0.3167787550433292,0.2179628074803116,0.4102087648838766,0.23584594998443903,0.23496385136091746,0.07634678343747231,-0.0844293636871351,0.710033236308226,0.23726853390139335,-0.3928081807024706,0.5182524112656716,0.4865442303142921,0.1558756122625416,-0.0071036032567776755,0.20774332138468948,-0.15242075187942405,0.30142807224217666,0.056972286077949755,0.22289760666114977,-0.23574270324066685,0.2472546733361873,-0.17535303603608643,0.07261734481731405,0.5295638034487806,0.1862456961877843,0.05702356612081927,0.29723467815066257,-0.1710511188545517,0.12967141549081823,0.21046150420225984,0.07514714117328194,0.3580627520156948,0.28539297905573974,0.02833553942327012,0.21774474127372606,0.39333285752900526,-0.08034282832089548,0.27301148685147,-0.3785624139108642,0.09414979416095623,0.12776919732624858,0.2759173677267044,-0.09488574498223741,-0.15949570947699215,0.07934481505224192,0.024938651506513088,0.1303331114007051,0.007713439201098474,-0.29841994335154076,-0.10673519415601035,0.2615731151262302,0.016023382602360428,0.10997160145103653,0.17128364513491218,0.15424015914461545,0.25998206079408565,0.19563022007641948,0.043077235133781255,0.10884240594531314,0.24838358117950923,0.13528987018611502,0.538742627191001,-0.1249953429415756,-8.078811599157576e-05,0.13123065068702333,-0.13755480628960065,-0.045139803260889885,-0.1285757270501366,-0.16066802515764683,0.13007599163087286,-0.13127471029703608,0.04385527085141222,0.1805980254130427,0.21923968516650047,0.06632808856855604,-0.10161840032944516,0.03830228483936465,0.2642331364485838,-0.00890030327798741,0.011696130266980298,0.028857369171364305,-0.10108773185120982,0.3513876024647682,0.08636435320811822,0.1537719584656292,0.14601592837411234,0.234723061599435,0.1306749942742053,-0.006208071106162345,0.14940543048504026,0.2114392087766039,0.037054952479005934
14,89,32.1,8,0.03496679313969364,0.36476058355518015,0.2836578315565427,0.20594960778155794,0.3628592179116007,0.18606379263760142,0.2936999292925909,0.13461202162611557,-0.12411091123849607,0.7440976236962887,0.1792923480139177,-0.4316680718324995,0.5741019154084952,0.5468699472994177,0.10977446433920843,-5.8577958310324085e-05,0.17526164492398344,-0.14709328168359453,0.27013446976179434,0.0870483484752502,0.2326323771062391,-0.2274674845838139,0.17363802104504172,-0.1982915495115996,0.114871942600377,0.5951728575129787,0.09807475724837772,0.023036955825019974,0.4121364980529968,-0.16418676673939797,0.03849807847106443,0.23719219946091527,-0.01171122364122304,0.34509735587220025,0.3540218955413641,-0.002507278382572739,0.1853582959211587,0.458871089978736,-0.18208589272802292,0.2724315550429033,-0.4362771298900104,0.07095764298692703,0.08448458091735818,0.26997629646090016,-0.18085881544885019,-0.11400756070849855,0.05397813676392609,0.01441042624140404,0.1568085337755881,0.036085672969193267,-0.39876207312753237,-0.08887040067659488,0.24167562983267604,0.11827043984814813,0.12737788214158408,0.13595964561537266,0.07186248706153749,0.32217397452725827,0.29672277586840967,-0.037190271963748994,0.15472161300721704,0.2330488412415868,0.1621771216899494,0.570702411160122,-0.18081608799054555,-0.04778932127176083,0.1831038458363607,-0.14900546471252962,-0.07049582768203827,-0.19190456467955677,-0.15970964840953733,0.10993030777882476,-0.2458825787284478,0.02085314696380694,0.19700018880167955,0.1971910808767336,0.09974292519861046,-0.15703398498101812,0.003276932292952159,0.24389425540295032,-0.0656296061439462,0.01572173353977896,0.07517811106148117,-0.13557425245809018,0.37333980383386745,0.0906858442325999,0.19960295696198543,0.23183443036779816,0.2547524667192267,0.14105885621334596,0.11520904151430295,0.23677585661572184,0.14528106679085687,0.10931791156170029
15,73,33.1,8,0.10399150985050162,0.4513769244169745,0.36834011954262946,0.1878378598811753,0.47983017598579736,0.18999378277965215,0.26683284945590235,0.1262414009220704,-0.1781198301219044,0.7863211012539157,0.25009221580703744,-0.4025550496551169,0.7079617772414732,0.6494501255042819,0.05893757843704184,-0.02654589371051723,0.11796769483563375,-0.21381048909449496,0.21512344770732952,0.028896951131675203,0.330536255506123,-0.21282366691700494,0.10362950736394431,-0.1842271578239271,0.17503666059998946,0.716081569454706,0.0822350603497419,-0.010401023704090046,0.3655534538083482,-0.3002365787927396,0.11553157459736962,0.2680460994474075,-0.0032197148081443278,0.5118479675059197,0.43038892020176983,0.049872630057144346,0.2070368213557045,0.594375362825568,-0.19367457949483502,0.3447567009353459,-0.40971641862332003,0.18316527753166567,0.0849501794283359,0.22247406513932505,-0.2727333346558531,-0.2137107805969644,-0.011029700275960175,-0.012466385932051668,0.1855069417585341,-0.010230426826895081,-0.5703722257821653,-0.13388623703421482,0.23189158815046632,0.22746131724217447,0.21439460126479024,0.1939140545119813,0.14002716860856423,0.36326939034908745,0.23670853782615725,-0.10191425661485445,0.0914092003681275,0.20660959950685373,0.2839674009718848,0.6810223630361995,-0.30690775810446114,-0.010085565522733875,0.15849388500083014,-0.1847095827377121,-0.07808753873178904,-0.21254683356663562,-0.18107200748150945,0.14632536209862756,-0.27711778765284006,0.10015999268077147,0.22396324794663414,0.1358266920738043,0.10888933910468533,-0.1561238160131507,0.05221425558513987,0.2761395616263367,-0.14056835068961898,0.07235976638547327,0.05068574020951619,-0.12752732007538004,0.4480014777657358,0.09427241231181899,0.25597460177292575,0.33706678626955733,0.43025845718384576,0.15492745846924538,0.01741281178844714,0.1306296255074563,0.23497232512880756,0.04617286749556335
16,59,34.1,8,-0.08620398332431506,0.5851573910407619,0.2625529664942446,0.43418677741323514,0.3043029434862618,0.2612971662581335,0.09037564491096997,-0.08085346256901939,-0.0129654372003076,0.5537062062957381,0.13437411873718808,-0.19264559776608065,0.8733137279325043,0.895846439671023,0.2468173605009508,-0.06696935497883844,0.2618903011567477,-0.35232675260707114,0.29023336459569105,-0.14493086017763368,0.29671794720812295,-0.19960332182891619,0.14943647908575092,-0.14667057872316225,-0.00011106202995903036,0.9041481898147217,0.3508730308809662,0.10296277647793521,0.1659875142523139,-0.6162141966310937,0.06668483556449123,0.5580623806689016,-0.22650365018134677,0.7538216098545527,0.36916137566606483,-0.26809850591563333,-0.018553623397623953,0.6101386810865015,0.030169423037760046,0.2840106938866075,-0.4533502469774982,-0.004281060372294643,0.1577775210534732,0.11365834489434773,-0.23219776162129563,-0.06459771200488462,0.2018316323726167,0.04812009175462717,0.038708756101724584,-0.1328858280184239,-0.606060144839462,0.0406724302334073,0.26265279111710044,0.32943978375432037,0.19279966492455372,-0.13082809782469684,-0.13195127458317712,0.19859563465490648,0.522512198133172,-0.22773477578002044,-0.05740544899390218,0.08702584901922206,0.19279653872077535,0.4250449480103833,-0.26286318048997753,-0.2518485866648722,0.0966685230450868,-0.2666231553103418,0.10658018999757324,-0.257401449052163,0.09806221501318535,-0.01744742862546489,-0.048272303851034745,-0.05313453285848678,0.27636411444546866,0.2772951100326885,0.10926024109051691,-0.22377268122070576,0.14800790436423616,0.3621647554983482,0.2567258850346929,-0.08793127980899376,0.1806521828600826,0.008226448361430883,0.3486571130333337,0.21568626636706564,0.1313996611731701,0.4027440187176343,0.498123652146776,0.29489203838725525,0.12027813129978696,-0.16865902442749153,0.2274029645645559,0.06650864077235565
17,47,35.1,8,-0.11924321259817494,0.40425118253966585,0.16256376985689228,0.26525604581736384,0.1519911426624621,0.3743278129572928,0.10858095437100063,-0.09004742277415062,-0.16025196545266174,0.4346396296733406,0.31501554258661363,-0.1742420363004756,0.7150639516549913,0.8020541214472273,0.2853177074915354,-0.3168945011905203,0.19658079182989568,-0.3140317156228628,0.24006083113162605,-0.3154904256796759,0.1642625364913321,-0.21026447764677567,0.1853063116860973,0.021903419119795722,-0.17685680764233946,0.7642936195058136,0.2277138409927248,0.14176180431857976,-0.08750363123454155,-0.33823157222210143,-0.23513594926378084,0.4478016645698216,-0.3889193279694384,0.5760884543455282,0.1800422098223767,-0.3448764148955695,-0.20694355573772175,0.4530266081788133,0.04767565888751196,0.10060463691664218,-0.34484682819949203,-0.4084302100019001,0.10519089415240836,-0.24802424442359428,-0.11145456634511222,-0.07958069944700125,0.19892780101902963,-0.45746861699870234,0.07897797688919832,0.14070415914954523,-0.3102776383308752,-0.04265442496500228,0.09425505338729706,0.1023951633580173,0.1824561320340684,0.12912723210354382,-0.04396515983025745,0.275883431670642,0.33168716284602184,-0.15567704549574685,-0.39079388179753916,0.09285201366204887,-0.1494155215115191,0.3461939142776663,-0.34541036301013256,-0.25934417046138064,0.08129781663006962,-0.45328545661974556,0.10281835263318531,-0.3585170450077679,0.08161062405541164,-0.1358195105772862,0.061118934804357206,-0.2320600492251952,0.18242139991753925,0.09573581988868317,-0.19930392916414416,0.112187349388978,-0.049976504618154116,0.16647249135801007,0.10633045440143889,0.05011338680883802,0.14924739782557217,0.023748964256455174,0.17020051614814571,0.07602731068196905,0.0886842795692665,0.3474395065706729,0.29367532808822894,0.3675666027187811,-0.052510628974392626,-0.3265858001121219,0.31788047810833503,-0.2564825368762081
18,38,36.1,8,-0.1371048705053996,0.4059737290087846,0.05942773180331179,0.37428348161599534,0.1942281160814012,0.36028850519865996,0.1490592594242372,0.1390129204768805,-0.06124541683384441,0.5466439181663396,0.40337270363804933,-0.08505757959794613,0.6581782215529234,0.6295116500409224,0.41874217765604066,-0.19947587439307035,0.29646734165311095,-0.25427874109503384,0.2778544368795516,-0.1820496648104429,-0.02924911076302117,-0.36299440090309765,0.23789046388546448,-0.059881523089758804,-0.08090946602852808,0.6819115575991568,0.45246992391665436,0.44109943874775626,-0.28352828125806145,-0.2910186892660678,-0.35705589436450647,0.38842752702856764,-0.3386028462378014,0.5573992954879832,0.30062976930700475,-0.3108558368949303,-0.19283799215791314,0.5010319538060563,0.0035679566723443856,0.10749330020791947,-0.260356354350629,-0.4003394097393541,-0.03243638458339726,-0.24577642924867527,-0.29684356233819886,0.03866738629851649,0.033111515495358956,-0.4581991162207607,0.09276292046999812,0.003322809035046226,-0.38241727240082246,0.07089953851412778,0.19379555677369573,0.1802116527136764,0.20787022905391883,0.1586735312559171,-0.026082949829445146,0.3299705381171607,0.5350524490073278,-0.2716130863213237,-0.48048488173084325,0.2885984627467091,0.08438852389509863,0.31613124422333405,-0.1426053269123409,-0.27428871113282133,0.31675248253416377,-0.3135755643557961,0.071502095599626,-0.4281954453072922,0.07979609305078544,0.0011663219551802245,0.12252940140893248,-0.1616299498053697,0.231609961188025,0.1918304300976968,-0.22314744316493956,-0.16020212572966094,-0.11204785663192168,0.07121594467759529,0.24046320084032435,0.04443558677742554,-0.03233630337720872,-0.03536955820491289,0.181080487198407,0.012361326262139531,0.2827831791598814,0.33246762310507094,0.39878627265938693,0.27654644036841924,0.0557156727446039,-0.5185933099785774,0.144422532689838,-0.09331917061322484
19,25,37.1,8,-0.07041952524070796,0.10134622767209259,-0.04462123822813163,0.3454759852930619,-0.09779369946856478,0.20041750355008905,0.2799551796363745,0.1465209980379226,-0.11340855512900741,0.5665427487025562,0.19613494066017376,-0.1505530350938613,0.5868880387508572,0.5850892202863056,0.3108470915838952,-0.10649798557576397,0.3747712639858858,-0.47546419305503906,0.31482411067213567,-0.26959040600160483,-0.2641899508220099,-0.38109164617472474,0.19605324207826647,4.271143093814711e-05,-0.347877852599892,0.8945458610150205,0.5266461870634962,0.13449830623411518,-0.25389251416509706,-0.0007209471792309352,-0.289736918091874,0.07231253906626045,-0.5101576588314736,0.43281527685668464,0.20885048818339474,-0.22447251547002767,-0.5869352257313284,0.5351618947973771,0.19964540642178127,0.19151219513435894,-0.21379186685631207,-0.4266539612125688,-0.35166810562594897,-0.57888752018774,-0.6381760846260509,0.023166764546073887,0.2216579717884605,-0.3685669528046102,-0.203173226861312,-0.13898843607409642,-0.5693113171604407,0.005243232464403891,0.021389523084305362,0.08623994753716663,0.5333438550961935,0.02914288763745615,-0.11916776933598482,0.1435944543756238,0.3192333461585049,0.008893387092027291,-0.5715961320277683,0.38274147114624535,-0.09157717979790847,0.1386362140102299,-0.3020540178447644,-0.24856528614675283,0.3065025848457813,0.27315838214613003,0.13633700105219415,-0.3249295270901164,0.04944406238245208,-0.06371023241192106,0.03291195944673175,0.21103617138760444,0.01606634918987776,0.19999941223679285,-0.14542384740779252,0.19448819799136807,0.29520185099849,-0.15706001250056859,0.15326876623322705,0.4791868298007175,-0.09098266249270112,0.016623987506317245,0.009122920253598177,0.008408275981158314,0.12447325251266014,0.2660351432331002,0.41984747555797963,-0.10503436005471611,-0.15648389252805925,-0.6418886240760329,0.013628174454299036,0.012405464515648779
20,18,38.1,8,0.0488828601017417,-0.05413651837913158,0.3029186174037063,0.45470632167738223,-0.24861361601957183,0.46215775850731494,0.21947788296014387,0.432083740312447,0.04714111280426769,0.22035653774362562,0.0027289317761765297,0.1292866777709838,0.4169203500039256,0.4553787996124474,0.20832125192580864,0.024619595831293917,0.3008227897772821,-0.15882926021864952,0.08834782022656776,-0.06521776835454507,-0.011332372124732287,-0.044358809097409635,0.2023519405760613,0.05727791001221677,-0.14297375109500454,0.4738667164728648,0.7628713397486163,0.6468510336559051,-0.5431363788023944,0.050662716956358655,-0.2722391893478475,0.05462094261650474,-0.591204297850118,0.4192917843077325,-0.363117894505689,-0.21580839264727725,-0.6682237832987279,0.34295812745648013,0.0321579197718235,0.20430539117362972,0.010231626836574303,0.2904771836739822,-0.6068463391569291,-0.3088286068055406,-0.2446119772840765,-0.08905536638630576,0.26320749467878707,-0.10563631785118155,0.10941834704818004,0.05673577564653229,-0.45941778678313017,-0.09604360715724247,0.2821558198746601,0.2406130398678349,0.5057174233253012,-0.050227688743168485,-0.13968917292785477,0.07169152938112577,0.13796500522032074,0.12671943254887352,-0.1319594614748137,0.43209264026905847,0.22903394228654628,-0.25154429762681585,-0.37487809135860506,0.015290994615863474,0.16348362396427754,0.5144403430564395,0.12305256288329769,-0.09361583030727305,0.298681841678671,0.1815118906064762,-0.31543377350711077,0.18570403425521387,0.33078624456411576,-0.05706814748861036,-0.20198048234268295,0.11296478654780112,-0.26564344415407826,0.35016663032871764,0.2567922145390396,0.46647546125029715,0.35316234920970513,0.3808089295745931,-0.2572324670927034,0.28101155475950296,-0.154652000951208,0.73556244940828,0.4291192255945442,0.2851212606542022,-0.07074603789049527,-0.5735427772119198,-0.14035435148349062,0.10025267144185795
21,15,39.1,8,0.22472667100324784,-0.046312887091712635,0.4382663743304355,0.48359225673672535,-0.004139546502121005,0.034707489679547454,0.410216434865067,0.22449079537885072,0.15188857135103861,0.029929079198202757,0.31639779615187186,0.09752728627054164,0.6307224623476604,0.5772939414145228,0.33278578547392534,0.11779743078407301,0.34743750093955517,-0.027478666026505838,0.4214650839961481,0.16116029357813577,0.19045156390341933,0.04839850995535999,0.25748648645722905,0.010931282707210332,0.10889914348685581,0.6691960164967636,0.6216947810628144,0.3972534576585134,-0.4453840528928289,0.24121973032475763,-0.2496297727071154,0.0804288609022965,-0.3982113264349194,0.29369193516662084,-0.7289784142132605,-0.15918351373557682,-0.5904797359415492,0.21051280133837047,-0.016433182903217936,0.2901757629624697,0.06273081406235392,0.09307554064382462,-0.5342136402231867,-0.4078032706576821,-0.22546459495660365,0.03291282065023257,0.14071237260044164,0.0567672831428539,-0.13120267288926285,0.09549695789595819,-0.3402278641438492,-0.10319547177569932,0.2227293806876403,0.09495457267333485,0.4532841383778461,0.03482443282426262,-0.2740391365980757,0.20412873976978563,0.1459834724617346,0.1208801854850835,0.03625816563691103,0.2320509926927099,0.36386830676134696,-0.3676072102074898,-0.2553937104807459,0.2291819734749031,0.1899186591262627,0.4003120590630147,0.09352642781894938,-0.03126381367415651,0.27432928044640215,0.32541503384720294,-0.18562801804971107,-0.07480207544104733,0.3176234516467779,0.5054004303961299,-0.04442418748832033,-0.020260350690838036,-0.09621617655325398,0.3040771794568566,0.03772816969033424,0.4578117741921418,0.47118108120928803,0.4589403872072336,-0.2678817609511578,0.16382116407677538,-0.3263067205323257,0.6764215496825728,0.32113729849281525,0.2892906257386102,0.0884239188081754,-0.5232648990831403,0.06785658257989338,-0.09925452291859255
22,13,40.1,8,0.18292760448864054,-0.09431313862493973,0.4516389893707101,0.4124558871105538,-0.009343617865882198,0.08622622350845233,0.3206935858666743,0.21591389222417745,0.034261916856437424,0.1091901414553905,0.2951515381675409,-0.22103533930531338,0.5561823496382852,0.543544264978012,0.22490479427007348,-0.14292328969619394,0.2619907298476657,0.031260626422223936,0.362385855093311,0.049958883163712886,-0.032596597015953854,0.052793959759681375,0.42039870515770283,-0.14561082560767968,0.1535520633105456,0.5886397471231989,0.604516139605571,0.3453959615435067,-0.4275964937128284,0.07176619634605041,-0.0416939456273554,0.08856679716535765,-0.22032738362024945,0.3164615973115822,-0.4584059556318707,-0.15889699669563906,-0.5216708853361423,0.27830831729269445,-0.10786114380564424,0.3726900606691678,0.0868641738803983,0.2524516429433936,-0.5661729639540602,-0.4076556620080206,-0.1417838264421919,-0.1279710365756064,-0.2936934950442305,-0.013242712930302242,-0.184919876777152,0.06302294912297943,-0.1978559998765823,-0.1804205976547446,0.029630786000498288,0.11023585011787901,0.3265682701209509,0.3600508109814702,0.22294077356580788,0.32823192471228646,0.06260136103142094,0.05780232209043029,0.026290297300498477,0.13268797584084624,0.13029783382876847,-0.2986975114085927,-0.16926729793595502,0.4581402023841129,0.1883979704033195,0.314802980747941,-0.028086245914745206,0.1482424129024723,-0.06121825446829654,0.5333440534709063,-1.1543020720483865,0.046643403877542094,0.12088732756721399,0.4118532421439134,-0.30964885436407474,0.02515367134828378,0.09424874125529925,0.31759353992733075,-0.3999444419002868,0.5728284457757395,0.43353474294941147,0.4319414618243369,-0.10766953109204735,-0.11142673855194518,-0.23970795485345683,0.5919910173327085,0.2361428838832816,0.3129368020390189,0.3095150404949565,-0.7698205044920604,0.19170093491913687,0.13761926369654034
